127.0.0.1 - - [22/Dec/2020:19:24:44 +0800] "GET / HTTP/1.1" 200 783
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:46 +0800] "GET /CEA101G3/front-end/signup/SignUp.jsp HTTP/1.1" 200 20123
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:46 +0800] "GET /CEA101G3/css/front-end/signup.css HTTP/1.1" 200 12533
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:46 +0800] "GET /CEA101G3/datetimepicker/jquery.datetimepicker.css HTTP/1.1" 200 18419
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:46 +0800] "GET /CEA101G3/build/css/countrySelect.css HTTP/1.1" 200 23127
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:46 +0800] "GET /CEA101G3/js/front-end/signup.js HTTP/1.1" 200 99078
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:46 +0800] "GET /CEA101G3/datetimepicker/jquery.datetimepicker.full.js HTTP/1.1" 200 117222
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:46 +0800] "GET /CEA101G3/datetimepicker/jquery.js HTTP/1.1" 200 93107
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:46 +0800] "GET /CEA101G3/build/js/countrySelect.min.js HTTP/1.1" 200 17670
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:24:47 +0800] "GET /CEA101G3/build/img/flags@2x.png HTTP/1.1" 200 173609
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:04 +0800] "GET /CEA101G3/front-end/signup/SignUp.jsp HTTP/1.1" 200 20123
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:15 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:16 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:16 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:16 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:17 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:26 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:30 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:31 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:31 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:32 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:32 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:32 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:32 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:32 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:32 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:33 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:33 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:34 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:34 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:34 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:34 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:34 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:34 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:34 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:35 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:35 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:35 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:35 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:35 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:35 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:35 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:36 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:36 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:36 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:36 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:36 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:36 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:36 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:36 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:37 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:37 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:37 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:37 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:37 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:37 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:37 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:50 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:56 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:57 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:57 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:57 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:57 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:58 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:58 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:58 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:58 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:58 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:58 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:58 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [22/Dec/2020:19:25:58 +0800] "GET /CEA101G3/front-end/signup/SelectEmail.jsp HTTP/1.1" 200 48
